workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,reps,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
Baslyft light: Baslyft light A,1764082224386,1764083964403,Skivstångsrodd,50,,,,8,,false,false,false,1764082814024,,,6,4,4,6
Baslyft light: Baslyft light A,1764082224386,1764083964403,Skivstångsrodd,50,,,,7,,false,false,false,1764082941104,,,6,4,4,6
Baslyft light: Baslyft light A,1764082224386,1764083964403,Skivstångsrodd,50,,,,5,,false,false,false,1764083182697,,,6,4,4,6
Baslyft light: Baslyft light B,1763635310489,1763639968230,Marklyft,50,,,,8,,true,false,false,1763636002898,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Marklyft,70,,,,5,,true,false,false,1763636322030,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Marklyft,95,,,,3,,false,false,false,1763636778179,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Press,20,,,,8,,true,false,false,1763635333684,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Press,30,,,,5,,false,false,false,1763635681033,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Press,30,,,,5,,false,false,false,1763635681678,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Press,30,,,,4,,false,false,false,1763635997445,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Chins,,77,0,,5,,false,true,false,1763636759273,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Chins,,77,0,,5,,false,true,false,1763636784925,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Chins,,77,0,,2,,false,true,false,1763636886760,,,,,,
Baslyft light: Baslyft light B,1763635310489,1763639968230,Chins,,77,0,,2,,false,true,false,1763639964538,,,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Knäböj,20,,,,8,,true,false,false,1763549029381,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Knäböj,50,,,,5,,false,false,false,1763549478861,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Knäböj,50,,,,5,,false,false,false,1763549479208,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Bänkpress,20,,,,10,,true,false,false,1763548447152,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Bänkpress,50,,,,4,,false,false,false,1763548632017,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Bänkpress,50,,,,3,,false,false,false,1763548772572,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light A,1763548442468,1763549485086,Bänkpress,50,,,,2,,false,false,false,1763549027662,,Avbröt pga brandlarm,,,,
Baslyft light: Baslyft light B,1762771687193,1762773194630,Marklyft,45,,,,8,,true,false,false,1762772481196,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Marklyft,75,,,,5,,true,false,false,1762772636291,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Marklyft,95,,,,3,,false,false,false,1762773190381,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Axelpress med hantlar,11,,,,8,,true,false,false,1762771986555,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Axelpress med hantlar,"12,5",,,,5,,false,false,false,1762772064691,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Axelpress med hantlar,"12,5",,,,8,,false,false,false,1762772170637,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Axelpress med hantlar,"12,5",,,,5,,false,false,false,1762772318416,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Chins,,77,0,,4,,false,true,false,1762771690084,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Chins,,77,0,,4,,false,true,false,1762771773243,,,6,6,5,4
Baslyft light: Baslyft light B,1762771687193,1762773194630,Chins,,77,0,,3,,false,true,false,1762771961630,,,6,6,5,4
Baslyft light: Baslyft light A,1762513213214,1762514702250,Knäböj i smithmaskin,20,,,,8,,true,false,false,1762513325649,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Knäböj i smithmaskin,50,,,,5,,false,false,false,1762513458494,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Knäböj i smithmaskin,50,,,,5,,false,false,false,1762513508325,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Knäböj i smithmaskin,50,,,,5,,false,false,false,1762513749661,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Bänkpress,20,,,,10,,true,false,false,1762514207742,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Bänkpress,50,,,,5,,false,false,false,1762514320135,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Bänkpress,50,,,,3,,false,false,false,1762514476753,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Bänkpress,50,,,,3,,false,false,false,1762514700030,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Skivstångsrodd,55,,,,5,,false,false,false,1762513804563,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Skivstångsrodd,55,,,,5,,false,false,false,1762513957107,,,6,4,6,5
Baslyft light: Baslyft light A,1762513213214,1762514702250,Skivstångsrodd,55,,,,5,,false,false,false,1762514206090,,,6,4,6,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Marklyft,45,,,,8,,true,false,false,1762352264569,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Marklyft,75,,,,5,,true,false,false,1762352480731,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Marklyft,95,,,,4,,false,false,false,1762352881435,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Press,20,,,,8,,true,false,false,1762351650859,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Press,"32,5",,,,5,,false,false,false,1762351816660,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Press,"32,5",,,,4,,false,false,false,1762351969536,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Press,"32,5",,,,2,,false,false,false,1762352329921,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Chins,,77,0,,4,,false,true,false,1762352873150,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Chins,,77,0,,3,,false,true,false,1762352969252,,,7,5,5,5
Baslyft light: Baslyft light B,1762351649738,1762353142542,Chins,,77,0,,3,,false,true,false,1762353137858,,,7,5,5,5
Baslyft light: Baslyft light A,1762177199736,1762178948708,Knäböj,20,,,,8,,true,false,false,1762178231474,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Knäböj,"52,5",,,,5,,false,false,false,1762178420166,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Knäböj,"52,5",,,,5,,false,false,false,1762178581064,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Knäböj,"52,5",,,,3,,false,false,false,1762178947788,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Bänkpress,20,,,,10,,true,false,false,1762177202177,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Bänkpress,"47,5",,,,5,,false,false,false,1762177321784,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Bänkpress,"47,5",,,,5,,false,false,false,1762177469919,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Bänkpress,"47,5",,,,5,,false,false,false,1762177753138,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Skivstångsrodd,"57,5",,,,5,,false,false,false,1762178170481,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Skivstångsrodd,"57,5",,,,5,,false,false,false,1762178170780,,,5,7,5,4
Baslyft light: Baslyft light A,1762177199736,1762178948708,Skivstångsrodd,"57,5",,,,4,,false,false,false,1762178173293,,,5,7,5,4
Discogym,1761581201262,1761582671142,Liggande hantelpress,11,,,,8,,true,false,false,1761581264057,,,8,8,4,5
Discogym,1761581201262,1761582671142,Liggande hantelpress,15,,,,8,,false,false,false,1761581320649,,,8,8,4,5
Discogym,1761581201262,1761582671142,Liggande hantelpress,15,,,,10,,false,false,false,1761581472043,,,8,8,4,5
Discogym,1761581201262,1761582671142,Liggande hantelpress,15,,,,7,,false,false,false,1761581725044,,,8,8,4,5
Discogym,1761581201262,1761582671142,Hantelrodd,15,,,,10,,false,false,false,1761581728289,,,8,8,4,5
Discogym,1761581201262,1761582671142,Hantelrodd,15,,,,8,,false,false,false,1761581825917,,,8,8,4,5
Discogym,1761581201262,1761582671142,Hantelrodd,15,,,,8,,false,false,false,1761582052244,,,8,8,4,5
Discogym,1761581201262,1761582671142,Axelpress med hantlar,11,,,,8,,true,false,false,1761582053464,,,8,8,4,5
Discogym,1761581201262,1761582671142,Axelpress med hantlar,"12,5",,,,5,,false,false,false,1761582187150,,,8,8,4,5
Discogym,1761581201262,1761582671142,Axelpress med hantlar,"12,5",,,,4,,false,false,false,1761582310395,,,8,8,4,5
Discogym,1761581201262,1761582671142,Axelpress med hantlar,"12,5",,,,3,,false,false,false,1761582441208,,,8,8,4,5
Discogym,1761581201262,1761582671142,Chins,,77,0,,4,,false,false,false,1761582489421,,,8,8,4,5
Discogym,1761581201262,1761582671142,Chins,,77,0,,2,,false,false,false,1761582579025,,,8,8,4,5
Discogym,1761581201262,1761582671142,Chins,,77,0,,2,,false,false,false,1761582668997,,,8,8,4,5
Baslyft light: Baslyft light B,1761198790391,1761200588978,Marklyft,"52,5",,,,8,,true,false,false,1761198876465,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Marklyft,"72,5",,,,5,,true,false,false,1761199119571,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Marklyft,"92,5",,,,2,,false,false,false,1761199506893,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Press,"22,5",,,,8,,true,false,false,1761199549968,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Press,"32,5",,,,5,,false,false,false,1761199719690,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Press,"32,5",,,,3,,false,false,false,1761199924083,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Press,"32,5",,,,2,,false,false,false,1761200148323,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Chins,,77,0,,3,,false,true,false,1761200222621,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Chins,,77,0,,3,,false,true,false,1761200316119,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Chins,,77,0,,3,,false,true,false,1761200431770,,,7,4,4,3
Baslyft light: Baslyft light B,1761198790391,1761200588978,Assisterade chins,,77,,0,4,,false,false,false,1761200581267,,,7,4,4,3
Baslyft light: Baslyft light A,1760627249481,1760628731122,Knäböj i smithmaskin,30,,,,8,,true,false,false,1760627276949,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Knäböj i smithmaskin,50,,,,3,,false,false,false,1760627383192,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Knäböj i smithmaskin,40,,,,5,,false,false,false,1760627759520,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Knäböj i smithmaskin,40,,,,5,,false,false,false,1760627760586,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Bänkpress,20,,,,10,,true,false,false,1760627757361,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Bänkpress,50,,,,5,,false,false,false,1760627931373,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Bänkpress,50,,,,4,,false,false,false,1760628074565,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Bänkpress,50,,,,3,,false,false,false,1760628310337,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Skivstångsrodd,"62,5",,,,2,,false,false,false,1760628346199,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Skivstångsrodd,60,,,,4,,false,false,false,1760628498500,,,5,0,4,2
Baslyft light: Baslyft light A,1760627249481,1760628731122,Skivstångsrodd,60,,,,3,,false,false,false,1760628729316,,,5,0,4,2
Baslyft light: Baslyft light B,1760347893830,1760349385762,Marklyft,50,,,,8,,true,false,false,1760348473741,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Marklyft,70,,,,5,,true,false,false,1760348671201,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Marklyft,"92,5",,,,5,,false,false,false,1760349046093,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Press,20,,,,8,,true,false,false,1760347896201,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Press,30,,,,5,,false,false,false,1760348149702,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Press,30,,,,5,,false,false,false,1760348198993,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Press,30,,,,5,,false,false,false,1760348467736,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Chins,,77,0,,3,,false,true,false,1760349048318,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Chins,,77,0,,3,,false,true,false,1760349120746,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Chins,,77,0,,1,,false,true,false,1760349217339,,,8,7,4,5
Baslyft light: Baslyft light B,1760347893830,1760349385762,Assisterade chins,,77,,0,5,,false,false,false,1760349377799,,,8,7,4,5
Baslyft light: Baslyft light A,1760189420990,1760191138894,Goblet squat,16,,,,10,,false,false,false,1760190540614,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Goblet squat,16,,,,8,,false,false,false,1760190690433,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Goblet squat,16,,,,10,,false,false,false,1760191136153,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Bänkpress,20,,,,16,,true,false,false,1760189859738,Obs oklar vikt pga egnahemsvägen-gymmet! Gissar att skivstången väger 10kg…,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Bänkpress,50,,,,5,,false,false,false,1760189885135,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Bänkpress,50,,,,4,,false,false,false,1760189885486,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Bänkpress,50,,,,3,,false,false,false,1760190065150,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Skivstångsrodd,60,,,,5,,false,false,false,1760190332927,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Skivstångsrodd,60,,,,5,,false,false,false,1760190333194,,,5,7,4,6
Baslyft light: Baslyft light A,1760189420990,1760191138894,Skivstångsrodd,60,,,,5,,false,false,false,1760190537565,,,5,7,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Marklyft,45,,,,8,,true,false,false,1760024084681,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Marklyft,75,,,,5,,true,false,false,1760024315290,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Marklyft,95,,,,2,,false,false,false,1760024900065,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Press,20,,,,8,,true,false,false,1760024896836,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Press,30,,,,5,,false,false,false,1760025015140,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Press,30,,,,5,,false,false,false,1760025135292,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Press,30,,,,3,,false,false,false,1760025316909,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Chins,,77,0,,3,,false,true,false,1760024603892,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Chins,,77,0,,2,,false,true,false,1760024695228,,,5,3,4,6
Baslyft light: Baslyft light B,1760023904312,1760025332357,Chins,,77,0,,2,,false,true,false,1760024793797,,,5,3,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Knäböj,20,,,,8,,true,false,false,1759412590139,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Knäböj,"52,5",,,,5,,false,false,false,1759412665173,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Knäböj,"52,5",,,,5,,false,false,false,1759412913118,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Knäböj,"52,5",,,,5,,false,false,false,1759413233838,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Bänkpress,25,,,,12,,true,false,false,1759411080370,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Bänkpress,"47,5",,,,5,,false,false,false,1759411740329,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Bänkpress,"47,5",,,,5,,false,false,false,1759411740646,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Bänkpress,"47,5",,,,5,,false,false,false,1759411844085,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Skivstångsrodd,55,,,,5,,false,false,false,1759412177385,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Skivstångsrodd,55,,,,5,,false,false,false,1759412177655,,,6,5,4,6
Baslyft light: Baslyft light A,1759411070289,1759413236250,Skivstångsrodd,55,,,,5,,false,false,false,1759412588304,,,6,5,4,6
Baslyft light: Baslyft light B,1759139948439,1759141725982,Marklyft,50,,,,8,,true,false,false,1759140043162,,,7,3,4,3
Baslyft light: Baslyft light B,1759139948439,1759141725982,Marklyft,70,,,,5,,true,false,false,1759140233398,,,7,3,4,3
Baslyft light: Baslyft light B,1759139948439,1759141725982,Marklyft,90,,,,6,,false,false,false,1759140534225,,,7,3,4,3
